,hashtags,id,name,screen_name,hashtags_count
2454,IFA,16184436,Arthur Goldstuck,art2gee,1
2455,IFA2015,16184436,Arthur Goldstuck,art2gee,8
2456,IFA2016,16184436,Arthur Goldstuck,art2gee,5
2457,IFA2018,16184436,Arthur Goldstuck,art2gee,1
2458,IFAGPC17,16184436,Arthur Goldstuck,art2gee,2
2459,IMAX,16184436,Arthur Goldstuck,art2gee,1
2460,IMAXMOA,16184436,Arthur Goldstuck,art2gee,1
2461,IOS,16184436,Arthur Goldstuck,art2gee,1
2462,ISOC,16184436,Arthur Goldstuck,art2gee,1
2463,ITWebCloud,16184436,Arthur Goldstuck,art2gee,1
2464,ITWeb_Events,16184436,Arthur Goldstuck,art2gee,1
2465,ITWebpurecloud,16184436,Arthur Goldstuck,art2gee,1
2466,Icasa,16184436,Arthur Goldstuck,art2gee,5
2467,Icon2016,16184436,Arthur Goldstuck,art2gee,3
2468,Idol4,16184436,Arthur Goldstuck,art2gee,1
2469,Idol4s,16184436,Arthur Goldstuck,art2gee,1
2470,IncredibleTouch,16184436,Arthur Goldstuck,art2gee,4
2471,InernetZA,16184436,Arthur Goldstuck,art2gee,1
2472,InfinityWar,16184436,Arthur Goldstuck,art2gee,1
2473,Influencer,16184436,Arthur Goldstuck,art2gee,1
2474,InfluencerMarketing,16184436,Arthur Goldstuck,art2gee,1
2475,Injustice,16184436,Arthur Goldstuck,art2gee,1
2476,Injustice2,16184436,Arthur Goldstuck,art2gee,1
2477,Instagram,16184436,Arthur Goldstuck,art2gee,3
2478,IntelCore,16184436,Arthur Goldstuck,art2gee,1
2479,InternTV,16184436,Arthur Goldstuck,art2gee,1
2480,InternationalCatDay,16184436,Arthur Goldstuck,art2gee,1
2481,Internet,16184436,Arthur Goldstuck,art2gee,2
2482,Internet4all,16184436,Arthur Goldstuck,art2gee,1
2483,InternetCentral,16184436,Arthur Goldstuck,art2gee,1
2484,InternetForTheFuture,16184436,Arthur Goldstuck,art2gee,1
2485,InternetZA,16184436,Arthur Goldstuck,art2gee,13
2486,InternetZA2017,16184436,Arthur Goldstuck,art2gee,1
2487,InternetZa,16184436,Arthur Goldstuck,art2gee,1
2488,IoT,16184436,Arthur Goldstuck,art2gee,4
2489,ItStartsWithR15k,16184436,Arthur Goldstuck,art2gee,1
2490,ItStartsWithU,16184436,Arthur Goldstuck,art2gee,2
2491,JHB,16184436,Arthur Goldstuck,art2gee,1
2492,JSE,16184436,Arthur Goldstuck,art2gee,1
2493,JhbCouncil,16184436,Arthur Goldstuck,art2gee,1
2494,Joburg,16184436,Arthur Goldstuck,art2gee,1
2495,Johannesburg,16184436,Arthur Goldstuck,art2gee,1
2496,JonBonJovi,16184436,Arthur Goldstuck,art2gee,1
2497,JonasBogoshi,16184436,Arthur Goldstuck,art2gee,2
2498,Judges,16184436,Arthur Goldstuck,art2gee,1
2499,JumpStartMixer,16184436,Arthur Goldstuck,art2gee,2
2500,JuniperSummit,16184436,Arthur Goldstuck,art2gee,2
2501,JustAsking,16184436,Arthur Goldstuck,art2gee,2
2502,JustSaying,16184436,Arthur Goldstuck,art2gee,1
2503,KSshow,16184436,Arthur Goldstuck,art2gee,2
2504,KanoKit,16184436,Arthur Goldstuck,art2gee,1
2505,KasperskyOS,16184436,Arthur Goldstuck,art2gee,1
2506,KayaBizz,16184436,Arthur Goldstuck,art2gee,1
2507,KeyMission,16184436,Arthur Goldstuck,art2gee,1
2508,Kiswahili,16184436,Arthur Goldstuck,art2gee,1
2509,KnysnaFire,16184436,Arthur Goldstuck,art2gee,1
2510,Kunzima,16184436,Arthur Goldstuck,art2gee,1
2511,LCFC,16184436,Arthur Goldstuck,art2gee,1
2512,LEGOlaunch,16184436,Arthur Goldstuck,art2gee,1
2513,LG,16184436,Arthur Goldstuck,art2gee,1
2514,LGG4,16184436,Arthur Goldstuck,art2gee,1
2515,LGG5,16184436,Arthur Goldstuck,art2gee,4
2516,LGG5Day,16184436,Arthur Goldstuck,art2gee,1
2517,LGOLEDTV,16184436,Arthur Goldstuck,art2gee,1
2518,LGPlayDay,16184436,Arthur Goldstuck,art2gee,1
2519,LGV30,16184436,Arthur Goldstuck,art2gee,1
2520,Layout,16184436,Arthur Goldstuck,art2gee,1
2521,Leadership,16184436,Arthur Goldstuck,art2gee,1
2522,Lenovo,16184436,Arthur Goldstuck,art2gee,1
2523,LenovoTechWorld,16184436,Arthur Goldstuck,art2gee,15
2524,Lenovotechworld,16184436,Arthur Goldstuck,art2gee,1
2525,Lesson,16184436,Arthur Goldstuck,art2gee,1
2526,Listen,16184436,Arthur Goldstuck,art2gee,2
2527,M3,16184436,Arthur Goldstuck,art2gee,1
2528,MEA,16184436,Arthur Goldstuck,art2gee,1
2529,MEF,16184436,Arthur Goldstuck,art2gee,1
2530,MEX16,16184436,Arthur Goldstuck,art2gee,4
2531,MEX16DAY1,16184436,Arthur Goldstuck,art2gee,1
2532,MEX16Day2,16184436,Arthur Goldstuck,art2gee,1
2533,MEX17,16184436,Arthur Goldstuck,art2gee,1
2534,MFP,16184436,Arthur Goldstuck,art2gee,1
2535,ML,16184436,Arthur Goldstuck,art2gee,1
2536,MNT,16184436,Arthur Goldstuck,art2gee,2
2537,MPesa,16184436,Arthur Goldstuck,art2gee,1
2538,MSK,16184436,Arthur Goldstuck,art2gee,1
2539,MTNAppAwards,16184436,Arthur Goldstuck,art2gee,1
2540,MTNInsights,16184436,Arthur Goldstuck,art2gee,1
2541,MTNthanksyou,16184436,Arthur Goldstuck,art2gee,1
2542,MWC,16184436,Arthur Goldstuck,art2gee,1
2543,MWC016,16184436,Arthur Goldstuck,art2gee,2
2544,MWC19,16184436,Arthur Goldstuck,art2gee,2
2545,MWC2016,16184436,Arthur Goldstuck,art2gee,5
2546,MWC2017,16184436,Arthur Goldstuck,art2gee,10
2547,MWC2018,16184436,Arthur Goldstuck,art2gee,1
2548,MWC2019,16184436,Arthur Goldstuck,art2gee,1
2549,MWC2020,16184436,Arthur Goldstuck,art2gee,1
2550,MWCBarcelona2017,16184436,Arthur Goldstuck,art2gee,1
2551,MWEB,16184436,Arthur Goldstuck,art2gee,1
2552,MWOTAfrica,16184436,Arthur Goldstuck,art2gee,1
2553,MadeForBond,16184436,Arthur Goldstuck,art2gee,1
2554,MaillotJauneLCL,16184436,Arthur Goldstuck,art2gee,1
2555,MamaKsTeam4,16184436,Arthur Goldstuck,art2gee,1
2556,MandelaDay,16184436,Arthur Goldstuck,art2gee,3
2557,MarsOne,16184436,Arthur Goldstuck,art2gee,1
2558,Mashaba,16184436,Arthur Goldstuck,art2gee,1
2559,MasterClass,16184436,Arthur Goldstuck,art2gee,1
2560,MastercardInnovates,16184436,Arthur Goldstuck,art2gee,3
2561,Mate9,16184436,Arthur Goldstuck,art2gee,1
2562,MatePadPro5G,16184436,Arthur Goldstuck,art2gee,1
2563,MateX,16184436,Arthur Goldstuck,art2gee,1
2564,McKinseyFalls,16184436,Arthur Goldstuck,art2gee,1
2565,Media,16184436,Arthur Goldstuck,art2gee,1
2566,MediaFuture,16184436,Arthur Goldstuck,art2gee,1
2567,MediaShow,16184436,Arthur Goldstuck,art2gee,10
2568,MediatedConversation,16184436,Arthur Goldstuck,art2gee,1
2569,MeetTheFuture,16184436,Arthur Goldstuck,art2gee,1
2570,MegaTrend,16184436,Arthur Goldstuck,art2gee,1
2571,MelaniaTrump,16184436,Arthur Goldstuck,art2gee,1
2572,MelaniaTrumpQuotes,16184436,Arthur Goldstuck,art2gee,1
2573,Messenger,16184436,Arthur Goldstuck,art2gee,1
2574,MiSALaunch,16184436,Arthur Goldstuck,art2gee,1
2575,MilparkOnline,16184436,Arthur Goldstuck,art2gee,1
2576,Mkhwebane,16184436,Arthur Goldstuck,art2gee,1
2577,Mobile,16184436,Arthur Goldstuck,art2gee,3
2578,MobileWorldCongress,16184436,Arthur Goldstuck,art2gee,2
2579,MobileWorldCongress2020,16184436,Arthur Goldstuck,art2gee,1
2580,Moment,16184436,Arthur Goldstuck,art2gee,1
2581,MondayBlues,16184436,Arthur Goldstuck,art2gee,1
2582,MondayMotivation,16184436,Arthur Goldstuck,art2gee,1
2583,MoreYou,16184436,Arthur Goldstuck,art2gee,1
2584,Motomods,16184436,Arthur Goldstuck,art2gee,1
2585,Mustang,16184436,Arthur Goldstuck,art2gee,1
2586,NASAVEGGIE,16184436,Arthur Goldstuck,art2gee,1
2587,NICKMATZUKIS,16184436,Arthur Goldstuck,art2gee,1
2588,NOTtheAppOfTheWeek,16184436,Arthur Goldstuck,art2gee,1
2589,NYC,16184436,Arthur Goldstuck,art2gee,2
2590,Nakamoto,16184436,Arthur Goldstuck,art2gee,1
2591,Navdy,16184436,Arthur Goldstuck,art2gee,1
2592,NetNeutrality,16184436,Arthur Goldstuck,art2gee,1
2593,Netflix,16184436,Arthur Goldstuck,art2gee,2
2594,Netpreneurs,16184436,Arthur Goldstuck,art2gee,1
2595,Never,16184436,Arthur Goldstuck,art2gee,1
2596,NextAtAcer,16184436,Arthur Goldstuck,art2gee,7
2597,Nextbigidea,16184436,Arthur Goldstuck,art2gee,1
2598,NightTalk,16184436,Arthur Goldstuck,art2gee,2
2599,NintendoSwitch,16184436,Arthur Goldstuck,art2gee,1
2600,NintendoSwitchSA,16184436,Arthur Goldstuck,art2gee,1
2601,Nissan,16184436,Arthur Goldstuck,art2gee,1
2602,NissanXTrail,16184436,Arthur Goldstuck,art2gee,1
2603,Nkandla,16184436,Arthur Goldstuck,art2gee,1
2604,Nokia,16184436,Arthur Goldstuck,art2gee,1
2605,Nokia3,16184436,Arthur Goldstuck,art2gee,1
2606,Nokia3310,16184436,Arthur Goldstuck,art2gee,2
2607,Nokia8,16184436,Arthur Goldstuck,art2gee,1
2608,NotPetya,16184436,Arthur Goldstuck,art2gee,1
2609,NotTheAppOfTheWeek,16184436,Arthur Goldstuck,art2gee,1
2610,Note7,16184436,Arthur Goldstuck,art2gee,2
2611,OOW2017,16184436,Arthur Goldstuck,art2gee,4
2612,ORTCareerHub,16184436,Arthur Goldstuck,art2gee,1
2613,OnlineRetailInSA,16184436,Arthur Goldstuck,art2gee,3
2614,OnlineSecurity,16184436,Arthur Goldstuck,art2gee,1
2615,OnlyConnect2018,16184436,Arthur Goldstuck,art2gee,1
2616,OrangeOnline,16184436,Arthur Goldstuck,art2gee,2
2617,Oscars2016,16184436,Arthur Goldstuck,art2gee,1
2618,P10,16184436,Arthur Goldstuck,art2gee,5
2619,P10Plus,16184436,Arthur Goldstuck,art2gee,4
2620,P30Pro,16184436,Arthur Goldstuck,art2gee,1
2621,POWERBreakfast,16184436,Arthur Goldstuck,art2gee,1
2622,PRsneedtoreadthis,16184436,Arthur Goldstuck,art2gee,1
2623,PSASA,16184436,Arthur Goldstuck,art2gee,4
2624,PXFinish,16184436,Arthur Goldstuck,art2gee,1
2625,Page33,16184436,Arthur Goldstuck,art2gee,2
2626,PaperLab,16184436,Arthur Goldstuck,art2gee,1
2627,Petya,16184436,Arthur Goldstuck,art2gee,1
2628,Phablets,16184436,Arthur Goldstuck,art2gee,1
2629,Pikachu,16184436,Arthur Goldstuck,art2gee,1
2630,Pixi,16184436,Arthur Goldstuck,art2gee,2
2631,Podcast,16184436,Arthur Goldstuck,art2gee,1
2632,PokemanGo,16184436,Arthur Goldstuck,art2gee,1
2633,Pokemon,16184436,Arthur Goldstuck,art2gee,1
2634,PokemonGO,16184436,Arthur Goldstuck,art2gee,1
2635,PokemonGo,16184436,Arthur Goldstuck,art2gee,2
2636,PorscheDesignMate9,16184436,Arthur Goldstuck,art2gee,1
2637,Pose,16184436,Arthur Goldstuck,art2gee,1
2638,PostCovid19,16184436,Arthur Goldstuck,art2gee,1
2639,Power,16184436,Arthur Goldstuck,art2gee,1
2640,PowerEdge,16184436,Arthur Goldstuck,art2gee,1
2641,PowerHour,16184436,Arthur Goldstuck,art2gee,2
2642,PranavDhanawade,16184436,Arthur Goldstuck,art2gee,1
2643,Predator,16184436,Arthur Goldstuck,art2gee,1
2644,Priv,16184436,Arthur Goldstuck,art2gee,2
2645,Privacy,16184436,Arthur Goldstuck,art2gee,1
2646,ProdcutivitySummit,16184436,Arthur Goldstuck,art2gee,1
2647,ProtectOurChildren,16184436,Arthur Goldstuck,art2gee,1
2648,PublicLecture,16184436,Arthur Goldstuck,art2gee,1
2649,PublicSafety,16184436,Arthur Goldstuck,art2gee,1
2650,PureCloud,16184436,Arthur Goldstuck,art2gee,1
2651,QLED,16184436,Arthur Goldstuck,art2gee,1
2652,QueenOfKatwe,16184436,Arthur Goldstuck,art2gee,1
2653,QueenSono,16184436,Arthur Goldstuck,art2gee,1
2654,R2D2,16184436,Arthur Goldstuck,art2gee,1
2655,R9,16184436,Arthur Goldstuck,art2gee,1
2656,RACHEL,16184436,Arthur Goldstuck,art2gee,1
2657,RD19,16184436,Arthur Goldstuck,art2gee,1
2658,RDA17,16184436,Arthur Goldstuck,art2gee,1
2659,RDA18,16184436,Arthur Goldstuck,art2gee,4
2660,RDA19,16184436,Arthur Goldstuck,art2gee,2
2661,RatFaced,16184436,Arthur Goldstuck,art2gee,1
2662,Reactions,16184436,Arthur Goldstuck,art2gee,1
2663,Realizing2030,16184436,Arthur Goldstuck,art2gee,1
2664,Reinvent2017,16184436,Arthur Goldstuck,art2gee,1
2665,Remain,16184436,Arthur Goldstuck,art2gee,1
2666,Retail,16184436,Arthur Goldstuck,art2gee,1
2667,RiversideAttack,16184436,Arthur Goldstuck,art2gee,1
2668,Robocar,16184436,Arthur Goldstuck,art2gee,1
2669,RogueOne,16184436,Arthur Goldstuck,art2gee,13
2670,RubenEspinosa,16184436,Arthur Goldstuck,art2gee,1
2671,RugbyWorldCup,16184436,Arthur Goldstuck,art2gee,1
2672,RunCasterRun,16184436,Arthur Goldstuck,art2gee,1
2673,S10,16184436,Arthur Goldstuck,art2gee,1
2674,S20,16184436,Arthur Goldstuck,art2gee,1
2675,S7,16184436,Arthur Goldstuck,art2gee,1
2676,S7Edge,16184436,Arthur Goldstuck,art2gee,2
2677,S7Injustice,16184436,Arthur Goldstuck,art2gee,2
2678,SA,16184436,Arthur Goldstuck,art2gee,5
2679,SABC,16184436,Arthur Goldstuck,art2gee,1
2680,SABCNews,16184436,Arthur Goldstuck,art2gee,13
2681,SAElections2019,16184436,Arthur Goldstuck,art2gee,1
2682,SAMSUNGxCES2017,16184436,Arthur Goldstuck,art2gee,2
2683,SAP,16184436,Arthur Goldstuck,art2gee,2
2684,SAPPHIRENOW,16184436,Arthur Goldstuck,art2gee,2
2685,SASocial,16184436,Arthur Goldstuck,art2gee,1
2686,SASocial2018,16184436,Arthur Goldstuck,art2gee,1
2687,SASocial2020,16184436,Arthur Goldstuck,art2gee,1
2688,SAfmAT,16184436,Arthur Goldstuck,art2gee,5
2689,SAfmSunrise,16184436,Arthur Goldstuck,art2gee,3
2690,SConnect17,16184436,Arthur Goldstuck,art2gee,2
2691,SME,16184436,Arthur Goldstuck,art2gee,2
2692,SMESouthAfrica,16184436,Arthur Goldstuck,art2gee,1
2693,SMESurvey,16184436,Arthur Goldstuck,art2gee,14
2694,SMESurvey2018,16184436,Arthur Goldstuck,art2gee,1
2695,SMEs,16184436,Arthur Goldstuck,art2gee,1
2696,SMEsurvey,16184436,Arthur Goldstuck,art2gee,1
2697,SML18,16184436,Arthur Goldstuck,art2gee,1
2698,SMLandscape2016,16184436,Arthur Goldstuck,art2gee,1
2699,SONA2016,16184436,Arthur Goldstuck,art2gee,2
2700,SYSPROAfrica,16184436,Arthur Goldstuck,art2gee,1
2701,SageAdvice,16184436,Arthur Goldstuck,art2gee,34
2702,SageSummit,16184436,Arthur Goldstuck,art2gee,19
2703,Samsung,16184436,Arthur Goldstuck,art2gee,2
2704,SamsungAfricaForum2017,16184436,Arthur Goldstuck,art2gee,1
2705,SamsungForum,16184436,Arthur Goldstuck,art2gee,4
2706,SamsungGalaxy,16184436,Arthur Goldstuck,art2gee,1
2707,SamsungGalaxyS9,16184436,Arthur Goldstuck,art2gee,1
2708,SamsungNote8,16184436,Arthur Goldstuck,art2gee,1
2709,SamsungS9,16184436,Arthur Goldstuck,art2gee,1
2710,SamsungxCES2017,16184436,Arthur Goldstuck,art2gee,1
2711,SanlamPlugandPlay,16184436,Arthur Goldstuck,art2gee,1
2712,SantamSafetyIdeas,16184436,Arthur Goldstuck,art2gee,1
2713,Saphila2017,16184436,Arthur Goldstuck,art2gee,1
2714,SapphireNow,16184436,Arthur Goldstuck,art2gee,1
2715,Satoshi,16184436,Arthur Goldstuck,art2gee,1
2716,SaxonwoldShebeen,16184436,Arthur Goldstuck,art2gee,1
2717,ScienceAtWork,16184436,Arthur Goldstuck,art2gee,1
2718,Sconnect17,16184436,Arthur Goldstuck,art2gee,3
2719,ScottishLeader,16184436,Arthur Goldstuck,art2gee,1
2720,SecondChanceVideo,16184436,Arthur Goldstuck,art2gee,1
2721,Security,16184436,Arthur Goldstuck,art2gee,1
2722,ShadowOfTheTombRaider,16184436,Arthur Goldstuck,art2gee,1
2723,Shyft,16184436,Arthur Goldstuck,art2gee,1
2724,Sibos,16184436,Arthur Goldstuck,art2gee,1
2725,Singles,16184436,Arthur Goldstuck,art2gee,1
2726,Skype,16184436,Arthur Goldstuck,art2gee,1
2727,SkypeForBusiness,16184436,Arthur Goldstuck,art2gee,1
2728,SmallBizSat,16184436,Arthur Goldstuck,art2gee,1
2729,SmallbizSat,16184436,Arthur Goldstuck,art2gee,2
2730,SmartBand,16184436,Arthur Goldstuck,art2gee,1
2731,SmartCities,16184436,Arthur Goldstuck,art2gee,3
2732,SmartCity,16184436,Arthur Goldstuck,art2gee,1
2733,SmartPack,16184436,Arthur Goldstuck,art2gee,1
2734,SmartPhone,16184436,Arthur Goldstuck,art2gee,1
2735,SmartV8,16184436,Arthur Goldstuck,art2gee,1
2736,Smartphones,16184436,Arthur Goldstuck,art2gee,1
2737,Snap,16184436,Arthur Goldstuck,art2gee,1
2738,Snapdragon855,16184436,Arthur Goldstuck,art2gee,1
2739,SneakPeek,16184436,Arthur Goldstuck,art2gee,1
2740,SocialMedia,16184436,Arthur Goldstuck,art2gee,9
2741,SocialMediaBlackout,16184436,Arthur Goldstuck,art2gee,4
2742,SocialMediaLandscape,16184436,Arthur Goldstuck,art2gee,2
2743,SocialSA,16184436,Arthur Goldstuck,art2gee,61
2744,SocialSA2017,16184436,Arthur Goldstuck,art2gee,1
2745,SocialSA2018,16184436,Arthur Goldstuck,art2gee,3
2746,SocialSa,16184436,Arthur Goldstuck,art2gee,1
2747,SocialStar2016,16184436,Arthur Goldstuck,art2gee,1
2748,Socialmedia,16184436,Arthur Goldstuck,art2gee,1
2749,SonyIFA,16184436,Arthur Goldstuck,art2gee,4
2750,SoundCloud,16184436,Arthur Goldstuck,art2gee,1
2751,SouthAfrica,16184436,Arthur Goldstuck,art2gee,6
2752,SouthAfricans,16184436,Arthur Goldstuck,art2gee,1
2753,SpotifySouthAfrica,16184436,Arthur Goldstuck,art2gee,1
2754,Spying,16184436,Arthur Goldstuck,art2gee,1
2755,Standardbank,16184436,Arthur Goldstuck,art2gee,1
2756,StarWars,16184436,Arthur Goldstuck,art2gee,16
2757,Starbucks,16184436,Arthur Goldstuck,art2gee,1
2758,StartupNation,16184436,Arthur Goldstuck,art2gee,1
2759,Stash,16184436,Arthur Goldstuck,art2gee,1
2760,StayAhead,16184436,Arthur Goldstuck,art2gee,1
2761,Steelcase,16184436,Arthur Goldstuck,art2gee,1
2762,Steinhoff,16184436,Arthur Goldstuck,art2gee,1
2763,StoriesOfTheWeek,16184436,Arthur Goldstuck,art2gee,3
2764,StoryOfTheWeek,16184436,Arthur Goldstuck,art2gee,2
2765,StreamAfrica,16184436,Arthur Goldstuck,art2gee,7
2766,StreetArt,16184436,Arthur Goldstuck,art2gee,3
2767,SuccessFactors,16184436,Arthur Goldstuck,art2gee,2
2768,SunStream,16184436,Arthur Goldstuck,art2gee,1
2769,SundayTimes,16184436,Arthur Goldstuck,art2gee,1
2770,Sync3,16184436,Arthur Goldstuck,art2gee,1
2771,SysproERP,16184436,Arthur Goldstuck,art2gee,2
2772,TAPZ,16184436,Arthur Goldstuck,art2gee,1
2773,TASKalfa,16184436,Arthur Goldstuck,art2gee,2
2774,TDF2017,16184436,Arthur Goldstuck,art2gee,7
2775,TEDxJoburg,16184436,Arthur Goldstuck,art2gee,5
2776,TMOlive,16184436,Arthur Goldstuck,art2gee,1
2777,TV,16184436,Arthur Goldstuck,art2gee,1
2778,Tablet,16184436,Arthur Goldstuck,art2gee,1
2779,Tanzania,16184436,Arthur Goldstuck,art2gee,1
2780,TarifficBreakfast,16184436,Arthur Goldstuck,art2gee,3
2781,TaxFreeSignUp,16184436,Arthur Goldstuck,art2gee,3
2782,TaxIsEverywhere,16184436,Arthur Goldstuck,art2gee,1
2783,Tech,16184436,Arthur Goldstuck,art2gee,1
2784,TechAccelerator,16184436,Arthur Goldstuck,art2gee,1
2785,TechAlert,16184436,Arthur Goldstuck,art2gee,1
2786,TechExpert,16184436,Arthur Goldstuck,art2gee,2
2787,TechMedia,16184436,Arthur Goldstuck,art2gee,16
2788,TechStoryOfTheWeek,16184436,Arthur Goldstuck,art2gee,1
2789,TechTrends,16184436,Arthur Goldstuck,art2gee,2
2790,TechTuesday,16184436,Arthur Goldstuck,art2gee,1
2791,TechVision2018,16184436,Arthur Goldstuck,art2gee,3
2792,TechXpert,16184436,Arthur Goldstuck,art2gee,1
2793,Telecom,16184436,Arthur Goldstuck,art2gee,1
2794,ThatAwkwardMoment,16184436,Arthur Goldstuck,art2gee,1
2795,TheForceAwakens,16184436,Arthur Goldstuck,art2gee,1
2796,TheForceAwakensSA,16184436,Arthur Goldstuck,art2gee,1
2797,TheFutureByDesign,16184436,Arthur Goldstuck,art2gee,2
2798,TheFutureFiles,16184436,Arthur Goldstuck,art2gee,1
2799,TheLastJedi,16184436,Arthur Goldstuck,art2gee,1
2800,TheMoneyShow,16184436,Arthur Goldstuck,art2gee,8
2801,TheMorningFlavaTeh,16184436,Arthur Goldstuck,art2gee,1
2802,TheNewCool,16184436,Arthur Goldstuck,art2gee,1
2803,TheNextGalaxy,16184436,Arthur Goldstuck,art2gee,8
2804,ThePresidentsKeepers,16184436,Arthur Goldstuck,art2gee,1
2805,TheScienceInside,16184436,Arthur Goldstuck,art2gee,1
2806,TheVenture,16184436,Arthur Goldstuck,art2gee,1
2807,TikTok,16184436,Arthur Goldstuck,art2gee,1
2808,TokologoPhetla,16184436,Arthur Goldstuck,art2gee,1
2809,TopicOfTheWeek,16184436,Arthur Goldstuck,art2gee,20
2810,TopicOfTheWweek,16184436,Arthur Goldstuck,art2gee,1
2811,TourdeFrance,16184436,Arthur Goldstuck,art2gee,1
2812,Track,16184436,Arthur Goldstuck,art2gee,1
2813,Trust,16184436,Arthur Goldstuck,art2gee,2
2814,TweeNote,16184436,Arthur Goldstuck,art2gee,1
2815,Tweenote,16184436,Arthur Goldstuck,art2gee,3
2816,Tweenote3,16184436,Arthur Goldstuck,art2gee,1
2817,TweetMachine,16184436,Arthur Goldstuck,art2gee,3
2818,Twitter,16184436,Arthur Goldstuck,art2gee,1
2819,UAHOVR,16184436,Arthur Goldstuck,art2gee,1
2820,USA,16184436,Arthur Goldstuck,art2gee,1
2821,UberFAMILY,16184436,Arthur Goldstuck,art2gee,1
2822,UberMOVESSA,16184436,Arthur Goldstuck,art2gee,1
2823,UberX,16184436,Arthur Goldstuck,art2gee,1
2824,UmbrellaAcademy,16184436,Arthur Goldstuck,art2gee,1
2825,UnitedStates,16184436,Arthur Goldstuck,art2gee,1
2826,Unpacked,16184436,Arthur Goldstuck,art2gee,4
2827,Unpacked2015,16184436,Arthur Goldstuck,art2gee,5
2828,Unpacked2016,16184436,Arthur Goldstuck,art2gee,14
2829,UrbanArt,16184436,Arthur Goldstuck,art2gee,1
2830,UrbanLegend,16184436,Arthur Goldstuck,art2gee,2
2831,UrbanLegends,16184436,Arthur Goldstuck,art2gee,1
2832,V2V,16184436,Arthur Goldstuck,art2gee,1
2833,VJOY,16184436,Arthur Goldstuck,art2gee,1
2834,VJOY15,16184436,Arthur Goldstuck,art2gee,3
2835,VJOY16,16184436,Arthur Goldstuck,art2gee,1
2836,VJOY17,16184436,Arthur Goldstuck,art2gee,1
2837,VJOY19,16184436,Arthur Goldstuck,art2gee,1
2838,VJOY2019,16184436,Arthur Goldstuck,art2gee,1
2839,VMware,16184436,Arthur Goldstuck,art2gee,3
2840,VMwareTrendMicro2019,16184436,Arthur Goldstuck,art2gee,1
2841,VMworld,16184436,Arthur Goldstuck,art2gee,4
2842,VMworld2015,16184436,Arthur Goldstuck,art2gee,2
2843,VOD,16184436,Arthur Goldstuck,art2gee,1
2844,VR,16184436,Arthur Goldstuck,art2gee,2
2845,ValentinesDay,16184436,Arthur Goldstuck,art2gee,1
2846,ValentinesWithNobody,16184436,Arthur Goldstuck,art2gee,1
2847,VeeamOn,16184436,Arthur Goldstuck,art2gee,1
2848,Versa2,16184436,Arthur Goldstuck,art2gee,1
2849,VirtualReality,16184436,Arthur Goldstuck,art2gee,3
2850,VirtualRealityAfrica,16184436,Arthur Goldstuck,art2gee,1
2851,VisionsforAfrica,16184436,Arthur Goldstuck,art2gee,1
2852,Vitality,16184436,Arthur Goldstuck,art2gee,2
2853,VoD,16184436,Arthur Goldstuck,art2gee,3
2854,Vodacom,16184436,Arthur Goldstuck,art2gee,1
2855,WANweek,16184436,Arthur Goldstuck,art2gee,1
2856,WEF16,16184436,Arthur Goldstuck,art2gee,1
2857,WEbrandsinmotion,16184436,Arthur Goldstuck,art2gee,1
2858,WHUFC,16184436,Arthur Goldstuck,art2gee,1
2859,WIT,16184436,Arthur Goldstuck,art2gee,1
2860,WPPSTREAM,16184436,Arthur Goldstuck,art2gee,1
2861,WWA2018,16184436,Arthur Goldstuck,art2gee,1
2862,WWDC17,16184436,Arthur Goldstuck,art2gee,1
2863,WWDC19,16184436,Arthur Goldstuck,art2gee,1
2864,Walskipper,16184436,Arthur Goldstuck,art2gee,1
2865,WannaCry,16184436,Arthur Goldstuck,art2gee,3
2866,WeChatWallet,16184436,Arthur Goldstuck,art2gee,1
2867,Westworld,16184436,Arthur Goldstuck,art2gee,1
2868,WhatsApp,16184436,Arthur Goldstuck,art2gee,2
2869,WhatsAppDown,16184436,Arthur Goldstuck,art2gee,1
2870,WhatsNext,16184436,Arthur Goldstuck,art2gee,3
2871,WhiskyLive2015,16184436,Arthur Goldstuck,art2gee,1
2872,WiFi,16184436,Arthur Goldstuck,art2gee,1
2873,WilliamKentridge,16184436,Arthur Goldstuck,art2gee,1
2874,WillieDeKlerk,16184436,Arthur Goldstuck,art2gee,1
2875,Windows10,16184436,Arthur Goldstuck,art2gee,1
2876,WinningAtCRM,16184436,Arthur Goldstuck,art2gee,1
2877,WitAndDig19,16184436,Arthur Goldstuck,art2gee,1
2878,WomenInScience,16184436,Arthur Goldstuck,art2gee,1
2879,WorldBackupDay,16184436,Arthur Goldstuck,art2gee,1
2880,WorldsBestGrain,16184436,Arthur Goldstuck,art2gee,1
2881,WorldsBiggestCloud,16184436,Arthur Goldstuck,art2gee,2
2882,WppStreamAfrica2018,16184436,Arthur Goldstuck,art2gee,1
2883,XMenApocalypse,16184436,Arthur Goldstuck,art2gee,1
2884,XboxOneX,16184436,Arthur Goldstuck,art2gee,1
2885,XeroRoadshow,16184436,Arthur Goldstuck,art2gee,1
2886,XeroRoadshowZA,16184436,Arthur Goldstuck,art2gee,1
2887,Xerocon2019,16184436,Arthur Goldstuck,art2gee,1
2888,Xiaomi,16184436,Arthur Goldstuck,art2gee,1
2889,XperiaNewPerspectives,16184436,Arthur Goldstuck,art2gee,1
